Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        5     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long)
  0.00      0.00     0.00        5     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00        5     0.00     0.00  std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::select_on_container_copy_construction(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00        5     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00        5     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&)
  0.00      0.00     0.00        5     0.00     0.00  std::vector<int, std::allocator<int> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*)
  0.00      0.00     0.00        5     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> > const*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00        4     0.00     0.00  std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const
  0.00      0.00     0.00        4     0.00     0.00  std::_Any_data::_M_access()
  0.00      0.00     0.00        3     0.00     0.00  visualizeArray(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >)
  0.00      0.00     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::get_allocator() const
  0.00      0.00     0.00        3     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00        3     0.00     0.00  std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}> const&, std::_Manager_operation)
  0.00      0.00     0.00        3     0.00     0.00  int* std::__uninitialized_fill_n<true>::__uninit_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.00     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_move_assign(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::allocator<std::vector<int, std::allocator<int> > > const&)
  0.00      0.00     0.00        3     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator=(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&&)
  0.00      0.00     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
  0.00      0.00     0.00        3     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
  0.00      0.00     0.00        3     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.00     0.00        3     0.00     0.00  void std::__alloc_on_move<std::allocator<std::vector<int, std::allocator<int> > > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00        3     0.00     0.00  void std::__do_alloc_on_move<std::allocator<std::vector<int, std::allocator<int> > > >(std::allocator<std::vector<int, std::allocator<int> > >&, std::allocator<std::vector<int, std::allocator<int> > >&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        3     0.00     0.00  int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.00     0.00        3     0.00     0.00  int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  0.00      0.00     0.00        3     0.00     0.00  std::remove_reference<std::allocator<std::vector<int, std::allocator<int> > >&>::type&& std::move<std::allocator<std::vector<int, std::allocator<int> > >&>(std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00        3     0.00     0.00  std::remove_reference<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>::type&& std::move<std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&>(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&)
  0.00      0.00     0.00        3     0.00     0.00  std::remove_reference<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>::type&& std::move<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}&>(std::remove_reference&&)
  0.00      0.00     0.00        3     0.00     0.00  int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.00     0.00        2     0.00     0.00  initializeMatrix(int)
  0.00      0.00     0.00        2     0.00     0.00  Timer::elapsed() const
  0.00      0.00     0.00        2     0.00     0.00  std::_Function_base::_M_empty() const
  0.00      0.00     0.00        2     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const
  0.00      0.00     0.00        2     0.00     0.00  std::_Any_data::_M_access() const
  0.00      0.00     0.00        2     0.00     0.00  Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const& std::_Any_data::_M_access<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>() const
  0.00      0.00     0.00        2     0.00     0.00  std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        2     0.00     0.00  std::_Function_base::_Function_base()
  0.00      0.00     0.00        2     0.00     0.00  std::_Function_base::~_Function_base()
  0.00      0.00     0.00        2     0.00     0.00  std::unary_function<long long, void>::unary_function()
  0.00      0.00     0.00        2     0.00     0.00  std::_Maybe_unary_or_binary_function<void, long long>::_Maybe_unary_or_binary_function()
  0.00      0.00     0.00        2     0.00     0.00  std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.00     0.00        2     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.00     0.00        2     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&)
  0.00      0.00     0.00        2     0.00     0.00  std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&)
  0.00      0.00     0.00        2     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
  0.00      0.00     0.00        2     0.00     0.00  std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  0.00      0.00     0.00        2     0.00     0.00  std::function<void (long long)>::~function()
  0.00      0.00     0.00        2     0.00     0.00  Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}& std::_Any_data::_M_access<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>()
  0.00      0.00     0.00        2     0.00     0.00  long long&& std::forward<long long>(std::remove_reference<long long>::type&)
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z16initializeMatrixi
  0.00      0.00     0.00        1     0.00     0.00  computeMult(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  Timer::Timer(std::function<void (long long)>)
  0.00      0.00     0.00        1     0.00     0.00  Timer::~Timer()
  0.00      0.00     0.00        1     0.00     0.00  std::function<void (long long)>::operator()(long long) const
  0.00      0.00     0.00        1     0.00     0.00  std::function<void (long long)>::operator bool() const
  0.00      0.00     0.00        1     0.00     0.00  std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_get_pointer(std::_Any_data const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_clone(std::_Any_data&, std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}> const&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        1     0.00     0.00  std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_init_functor(std::_Any_data&, {lambda(long long)#1}&&, std::integral_constant<bool, true>)
  0.00      0.00     0.00        1     0.00     0.00  bool std::_Function_base::_Base_manager<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_not_empty_function<{lambda(long long)#1}>({lambda(long long)#1} const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Function_handler<void (long long), Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}>::_M_invoke(std::_Any_data const&, long long&&)
  0.00      0.00     0.00        1     0.00     0.00  std::function<void (long long)>::function(std::function<void (long long)> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::function<void (long long)>::function<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}, void, void>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1})
  0.00      0.00     0.00        1     0.00     0.00  Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const* std::__addressof<Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const>(Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1} const&)
  0.00      0.00     0.00        1     0.00     0.00  Timer::Timer(std::function<void (long long)>)::{default arg#1}::{lambda(long long)#1}::operator()(long long) const

			Call graph


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00       5/249         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > const&) [157]
                0.00    0.00       7/249         computeMult(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [202]
                0.00    0.00       9/249         void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_emplace_back_aux<std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> > const&) [130]
                0.00    0.00      36/249         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [122]
                0.00    0.00     192/249         visualizeArray(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [162]
[8]      0.0    0.00    0.00     249         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [8]
-----------------------------------------------
                0.00    0.00      18/225         void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int>(int&&) [91]
                0.00    0.00      24/225         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [69]
                0.00    0.00      48/225         computeMult(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [202]
                0.00    0.00      63/225         visualizeArray(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >) [162]
                0.00    0.00      72/225         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [84]
